OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2020102422,6,8
2020102423,6,9
2020102500,6,10
2020102501,6,11
2020102502,6,12
2020102503,1,13
2020102600,1,1
2020102602,3,1
2020102603,2,2
2020102604,5,3
2020102605,6,4
2020102606,6,5
2020102607,6,6
2020102608,6,7
2020102609,6,8
2020102610,5,9
2020102611,5,10
2020102612,6,11
2020102613,6,12
2020102614,6,13
2020102615,6,14
2020102616,5,15
2020102617,1,16
2020110706,1,1
2020110708,3,1
2020110709,1,2
2020110721,2,1
2020110722,2,2
2020110723,3,3
2020110800,4,4
2020110801,6,5
2020110802,2,6
2020110809,6,1
2020110810,6,2
2020110811,6,3
2020110812,6,4
2020110813,6,5
2020110814,6,6
2020110815,5,7
2020111018,2,1
2020111019,2,2
2020111101,1,1
2020111116,3,1
2020111117,2,2
2020111118,1,3
2020111119,4,4
2020111120,6,5
2020111121,5,6
2020111208,1,1
2020111318,2,1
2020111319,6,2
2020111320,5,3
2020111321,6,4
2020111322,6,5
2020111323,6,6
2020111400,6,7
2020111401,5,8
2020111402,6,9
2020111403,6,10
2020111404,6,11
2020111405,6,12
2020111406,5,13
2020111407,5,14
2020111408,6,15
2020111409,6,16
2020111410,1,17
2020111411,6,18
2020111412,4,19
2020111414,4,1
2020111415,4,2
2020111416,1,3
2020111417,1,4
2020111418,2,5
2020111419,3,6
2020111420,2,7
2020111421,2,8
2020111422,4,9
2020111709,1,1
2020111710,4,2
2020111711,6,3
2020111712,6,4
2020111713,6,5
2020111714,6,6
2020111715,3,7
2020111716,3,8
2020111806,4,1
2020111807,5,2
2020111808,5,3
2020111809,6,4
2020111810,6,5
2020111811,6,6
2020111812,6,7
2020111813,6,8
2020111814,6,9
2020111815,6,10
2020111816,6,11
2020111817,6,12
2020111818,6,13
2020111819,6,14
2020111820,6,15
2020111821,6,16
2020111822,6,17
2020111823,6,18
2020111900,2,19
2020112210,1,1
2020112212,1,1
2020112213,6,2
2020112214,6,3
2020112215,5,4
2020112216,5,5
2020112217,6,6
2020112218,6,7
2020112219,3,8
2020112607,1,1
2020120513,2,1
2020120707,2,1
2020120708,4,2
2020120709,3,3
2020120710,1,4
2020121405,1,1
2020121406,1,2
2020121409,2,1
2020121710,1,1
2020121720,2,1
2020122216,2,1
2020122217,4,2
2020122218,6,3
2020122219,3,4
2020122220,5,5
2020122221,2,6
2020122222,2,7
2020122223,5,8
2020122300,6,9
2020122301,3,10
2020122808,4,1
2020122809,6,2
2020122810,6,3
2020122811,6,4
2020122812,6,5
2020122813,6,6
2020122814,6,7
2020122815,6,8
2020122816,6,9
2020122817,6,10
2020122818,6,11
2020122819,6,12
2020122820,6,13
2020122821,6,14
2020122822,6,15
2020122823,6,16
2020122900,6,17
2020122901,5,18
2020122902,6,19
2020122903,3,20
2021010412,4,1
2021010413,1,2
2021010414,2,3
2021010416,1,1
